chisq_1502,m_{\chi_1^0} (GeV),m_1 (GeV),m_2 (GeV),tan \beta,\mu (GeV),\Omega_{\chi}h^2,\sigma_{SI},\sigma_v (Km/s),A_t (GeV),m_A (Ge V),m_Q3 (GeV
39.6258779548,185.96571299999999,184.417509306,-389.700835795,13.8813578652,1342.57036808,0.13614188393345814,4.7901519290357E-48,1.5409360893775182E-026,-3.37110204E+03,3.74772951E+03,-3.32991795E+03
37.0013066055,178.78251399999999,177.480456703,-353.141943702,21.4649224862,893.261923222,0.17951698723413212,2.1491625938435E-47,1.1761754219920355E-026,-3.3729427E+03,3.71864748E+03,-3.29943891E+03
37.4372969768,92.361906099999999,96.7868679838,107.515400256,5.98368799889,405.246768296,6.5147197350354458E-002,7.9208298052642E-46,1.4010762078430610E-026,-3.73904313E+03,-2.8383904E+03,3.14762263E+03
36.2855421021,91.581590199999994,95.4307111411,107.999687752,8.87795326835,365.869969692,0.12795585646367055,1.1048382494174E-45,6.9131218891904020E-027,-3.79679374E+03,-2.88701921E+03,3.0893444E+03
37.2464165643,93.307303099999999,96.1045556389,107.360212771,6.18058181794,451.812661208,0.10286237915940345,6.8905444900467E-46,7.1689046144988984E-027,3.60775835E+03,3.76737017E+03,-3.18304502E+03
39.938789832,179.72657599999999,-184.563521821,-446.737884048,6.10670344292,256.512575587,0.13913820524625209,3.3877336816678E-46,1.5480611426516684E-026,3.50202483E+03,-4.8654398E+02,1.9325466E+03
35.5616750158,90.514358400000006,94.0759245036,105.045526529,5.53318911472,427.314454563,7.5496329000190751E-002,9.5431228292328E-46,1.0627746447092462E-026,3.1383529E+03,1.01899829E+03,1.49353775E+03
39.384081726,96.178440800000004,100.796453671,115.265934528,8.89310040121,336.295229094,0.10440945174083333,1.3499305317395E-45,1.1841221667680164E-026,-3.81324503E+03,-2.80349743E+03,3.14205555E+03
36.4977742517,93.184772800000005,-113.069649415,306.910134516,18.7439070356,121.481645085,7.3578588828591002E-002,4.0176487777562E-47,1.6590920166819724E-026,-3.51597795E+03,-4.82702583E+02,3.55122676E+03
39.0473583136,95.727668199999997,98.8317695402,109.387801983,8.31598008847,394.981854777,8.0641570941778956E-002,7.8080249523537E-46,1.0557080187317423E-026,3.22557647E+03,1.10107475E+03,1.75589231E+03
37.7147755681,96.120350400000007,-109.969877149,404.167277651,14.9139590389,133.210567182,0.13833582735623726,1.4895603756892E-48,1.0406502721523891E-026,-3.01735523E+03,4.30270024E+02,1.85793172E+03
36.8020459966,94.288124900000000,113.038838061,-239.964548903,28.9837999242,-125.513852757,7.4529140208222225E-002,2.2704145626353E-46,1.4592270827571354E-026,-1.34538401E+03,6.59485904E+02,-3.60590687E+03
37.0685194512,94.912750599999995,112.405991317,-356.292024531,26.6397440648,-129.705710169,0.12561735617678421,4.4168436518675E-46,1.0984688094968642E-026,-1.32294107E+03,6.53614909E+02,-3.61819024E+03
35.9389334492,91.515570800000006,95.5071658413,109.462749382,6.29221455853,371.150870539,9.2020599762126648E-002,1.1962935643141E-45,1.1488053338095558E-026,3.56636726E+03,3.75895003E+03,-3.15005563E+03
38.0643221453,181.69961100000000,181.160868102,-206.997209172,8.75242963156,748.758224151,0.20204200158877236,9.0901430845032E-47,1.1318783949607381E-026,3.78177311E+03,-3.99680805E+03,2.80894386E+03
39.7693830283,186.07150999999999,186.39415937,-410.188991332,27.992326353,459.948104685,0.20998077720725283,3.6980183538165E-46,1.1207760864884828E-026,3.28619462E+03,-3.86636304E+03,-3.61882267E+03
39.0870513156,95.780103400000002,98.6330645969,108.927519335,5.03791426375,507.475110995,9.4998313629217151E-002,7.4980699858937E-46,7.7282808198858164E-027,3.21466944E+03,1.08986765E+03,1.68222131E+03
39.5773745015,91.903537299999996,95.3641657967,109.563590138,5.91110218003,411.77511715,0.15755467088489661,1.725694321823E-45,6.1349249358078903E-027,3.13653228E+03,1.10261311E+03,1.56656149E+03
35.2547528954,90.558996899999997,94.0988712884,107.124181526,5.30683273084,429.358012324,0.10860657292338348,1.0957064938355E-45,7.9443557660329193E-027,3.65659836E+03,3.82634402E+03,-3.29831241E+03
37.8811548051,181.19649500000000,181.245450847,-550.001984383,6.77903114118,588.895158367,0.10594550686331113,1.6739521360898E-46,1.6970265186285330E-026,-2.94000904E+03,-1.20105437E+03,-2.01954328E+03
39.3267606741,174.82604499999999,173.92654204,308.575363754,10.0967655092,676.781103291,0.18143543662218733,1.9931813946244E-46,9.5756785580549088E-027,2.04867138E+03,8.00254093E+02,-1.6497288E+03
39.0007806155,95.664508100000006,99.3753605208,113.049253665,8.15760699431,359.110777395,0.10413432605910498,1.4177905868608E-45,1.0834889175324904E-026,3.221663E+03,1.02534276E+03,1.55711494E+03
38.697618989,95.255152699999996,98.8850608257,114.183297728,5.57057935614,408.821410131,0.15562461937995001,1.972706019751E-45,7.4496974703194337E-027,3.22289632E+03,9.88011129E+02,1.53192136E+03
37.8935256962,92.526742200000001,95.2593473365,105.839792824,8.53316380745,407.053104703,0.10499367913024374,8.1502057940517E-46,6.6643257139672993E-027,3.27777029E+03,1.08061373E+03,1.68006632E+03
38.5423835259,95.051611100000002,98.5947997047,110.540954577,6.81337913562,397.077114398,8.9882467108161487E-002,1.0574273957726E-45,1.0973664535238965E-026,3.36839078E+03,1.04092808E+03,1.72732737E+03
38.7425301073,183.55119500000001,181.891478488,-798.297660754,9.52145405347,1837.68517597,0.18070148049734733,3.8523605952676E-48,1.2729178190740892E-026,3.7880342E+03,-3.44206318E+03,-2.57546862E+03
34.9000896386,89.419997800000004,92.5344777037,103.576472025,5.85178710249,446.145943227,9.4263488602866902E-002,7.2943484458803E-46,6.8293601241238346E-027,3.58887853E+03,3.75832784E+03,-3.12568736E+03
39.5225183381,96.362246400000004,100.937861602,115.535550979,6.65555139011,371.832068656,0.11703227535486917,1.4750902780987E-45,1.0487870905887978E-026,-3.79521445E+03,-2.83714426E+03,3.10034523E+03
39.6841183079,186.01866699999999,188.667671616,-199.149364654,6.25300353647,405.526459875,0.16982411526212385,9.4462025625667E-46,1.2372664452600087E-026,3.71389803E+03,-3.95876725E+03,2.88677125E+03
37.7001209098,93.919614300000006,98.4646333096,109.507513366,6.01017044848,398.637760777,6.3338382118936151E-002,8.2566779559481E-46,1.5786845823568316E-026,-3.71272207E+03,-2.82527554E+03,3.19214709E+03
35.8903645968,175.66689299999999,173.721619235,-925.039127776,17.8531890393,2309.79013816,0.13910985515504551,1.9889082031458E-49,1.1859737004509354E-026,4.05473161E+03,1.81818435E+03,3.31267355E+03
39.9971637987,96.992903699999999,101.68314764,114.643253432,7.17180340485,365.107857978,8.3699396322365949E-002,1.1074513750151E-45,1.4262884726416914E-026,-3.79534118E+03,-2.83932586E+03,3.13056489E+03
33.4111461775,87.918347400000002,92.426304349,106.119688138,10.5142355029,316.169656739,0.11333502465402162,1.4013005653567E-45,7.4174395574550844E-027,-3.78389935E+03,-2.8134405E+03,3.18712295E+03
38.3673045326,182.53146799999999,181.816790345,-287.484045583,18.6117623006,652.911680718,0.12541951104067683,5.5908994943057E-47,1.7079486008098621E-026,3.08530932E+03,-3.87203289E+03,-3.37708638E+03
39.4422737853,96.255454499999999,99.8363450332,110.964816424,5.1911906471,490.910927835,0.11333248465967095,8.1451881330655E-46,7.0570465447298113E-027,-3.85590006E+03,-2.83293364E+03,3.18650312E+03
37.3400102108,90.120837499999993,94.1596209336,106.907286269,5.50433391425,429.670608625,0.13032152204625497,1.26267676876E-45,6.3356582816684385E-027,-3.75342875E+03,-2.75634836E+03,3.19753603E+03
37.5821346756,93.758829399999996,97.0236640544,107.504223349,5.25952469549,483.839815965,9.1661805694127130E-002,7.0797336857106E-46,8.0506213013165463E-027,-3.76203542E+03,-2.02198481E+03,-1.36343781E+03
37.4260907296,179.95229200000000,178.520865521,-385.813562632,15.5704333029,1052.18694436,0.19247685436928180,1.4891973094958E-47,1.1532186815402694E-026,3.76947232E+03,-3.8760474E+03,2.92003332E+03
34.2136834819,89.076460499999996,93.180634731,105.043545803,8.55213386678,356.710019177,9.7243016310818428E-002,1.0019460308741E-45,8.1176345588677010E-027,-3.80196312E+03,-2.78852703E+03,3.09290591E+03
37.1666053743,179.24469900000000,177.81979041,-197.826091316,9.5015227879,1845.03774455,0.11082433768573871,1.8682302641581E-48,1.6451360432162023E-026,3.19579285E+03,-3.68814224E+03,-3.55804156E+03
39.0968292403,184.52058700000001,183.896412704,-345.752536163,24.3690773853,568.127984729,0.10026070041018238,6.1636890513388E-47,1.9220842876044977E-026,3.79455762E+03,-3.97954162E+03,2.85094144E+03
39.4155481676,185.33565300000001,-184.146934222,243.858114953,44.4086275442,604.343697259,0.17948914042031852,1.779302256639E-48,1.2750677810110465E-026,3.23341865E+03,1.33357089E+03,3.18496509E+03
33.7792091546,88.338970200000006,-108.228435933,420.649097621,16.5988766544,116.660219812,0.11217589485468556,1.1269370389303E-46,9.7810723495050912E-027,-3.52582924E+03,-4.74688358E+02,3.52214851E+03
32.6520892896,86.817494600000003,91.4248301284,103.814804682,6.20918580402,373.181451453,8.8687972125512105E-002,1.2172583222294E-45,8.0341782926062946E-027,-3.80521919E+03,-2.76456909E+03,3.08474274E+03
37.3210663636,179.66838300000001,-177.164941353,-426.177289485,14.8278851773,696.949192356,0.16625660233104025,2.263813716442E-48,1.1775129531946354E-026,2.24732375E+03,3.71176459E+03,-1.91864415E+03
39.1886267932,184.75465700000001,-182.438488532,219.494700812,43.3334096244,2170.80315114,0.16682474912372811,5.5179216067411E-48,1.3193397070454920E-026,3.11302898E+03,9.80364668E+02,2.98017295E+03
38.0529687603,181.65175500000001,-179.58976257,259.601406477,34.432421622,1222.21407351,0.10470113334614194,4.9703385062291E-48,1.5977890884256801E-026,3.21586699E+03,9.72196745E+02,2.98636889E+03
38.4731895261,180.39019800000000,179.208360198,-380.899494516,28.1041770097,714.626491641,0.20809130944305548,5.0331951743245E-47,1.0754107438354519E-026,3.85960688E+03,-3.91966342E+03,2.88733408E+03
39.7774899061,96.701897700000004,101.572791979,120.683030686,5.90260166594,364.083035757,0.19544910058323464,2.8026954141775E-45,7.2473641697983289E-027,-3.81489705E+03,-2.79058426E+03,3.24592274E+03
36.6532539036,93.569411700000003,111.574929456,-334.149430226,33.1917327871,-127.847159885,0.12577866610672478,1.323272040904E-46,1.0333411175621481E-026,-1.32049583E+03,6.58568387E+02,-3.61068255E+03
39.9306329682,174.25933499999999,-171.580240231,590.732137978,17.4958997998,3850.87918587,0.13093928029881138,1.4102298612624E-48,9.2981225170019067E-027,3.46979817E+03,-3.71070617E+03,-3.68074698E+03
39.4229673978,185.40817999999999,183.064544975,-647.73336595,22.390012638,2772.74618443,0.18063349851126206,7.7844143973984E-50,1.2825927976881677E-026,3.68196128E+03,-3.78493204E+03,-2.28174811E+03
39.6471419205,96.526409999999998,100.171837452,113.947830408,7.45330432367,373.065914377,0.11092714146595732,1.3958527172726E-45,1.0250261211540707E-026,3.19806989E+03,1.12565421E+03,1.50097364E+03
39.9831171406,182.08569299999999,180.119117207,252.651303342,12.8159583411,1055.33833387,0.22035446571756961,4.0747399737285E-47,1.0395141882993737E-026,2.20524202E+03,1.08747566E+03,-1.5283001E+03
36.9202018844,176.58443000000000,-173.946441436,437.646061449,12.5867830382,1936.83123744,0.18045924302983285,3.6734837053785E-48,1.0769075733420490E-026,-2.94003679E+03,1.16356295E+03,2.2379637E+03
38.0486259112,90.761932400000006,93.6440144228,103.570507056,6.92282156274,433.756450149,8.7349420322239232E-002,7.0910017095335E-46,7.2481762050752951E-027,3.20941733E+03,1.11821296E+03,1.66112453E+03
39.3510982843,183.25688400000001,182.594865175,-267.162866168,12.9002474646,671.67512517,0.21272120813948728,1.0169485010907E-46,1.0872942413048451E-026,3.77771286E+03,-3.96837946E+03,2.83428118E+03
38.7235405677,183.48217500000001,-181.921966007,-219.49527092,13.2975923195,490.919767602,0.13064244161465158,2.8464255225955E-47,1.3789244361622643E-026,3.54492208E+03,2.73707165E+03,-2.25777239E+03
39.8378909215,93.288749100000004,97.1560537913,107.138727852,5.4553259107,457.234062818,7.1272779300387418E-002,6.4775752997142E-46,1.0953469903973866E-026,-3.81529765E+03,-2.83155194E+03,3.07176741E+03
36.6998662959,177.96230299999999,176.129237441,-401.029259676,25.965214602,1569.79916409,9.4521927955521945E-002,5.2013481611674E-49,1.6476065655854866E-026,3.1486277E+03,-3.6337895E+03,-3.43968665E+03
37.6836640612,176.13759099999999,174.227813823,-346.795383273,41.7155894835,1504.41987429,0.18621205376067679,1.2801636226728E-48,1.0362070811347492E-026,3.18725125E+03,-3.88563699E+03,-3.33641957E+03
38.3621658834,182.51410200000001,181.931175861,-314.829946962,11.6859849621,722.108176778,0.20431375912191960,9.5124755127267E-47,1.1271290099447587E-026,3.12356978E+03,-3.73335565E+03,-3.51003268E+03
38.3131461275,182.38499100000001,180.886208982,-706.209481881,13.8335342862,1277.44168447,8.8489451858116117E-002,3.6719630702604E-48,1.9209261715614739E-026,3.19744649E+03,3.1545146E+03,3.2967052E+03
38.6110064735,94.970427599999994,98.2968740458,109.336276219,5.86077537392,429.744755128,6.8549616655673856E-002,6.552892645327E-46,1.3100749456250751E-026,3.64133704E+03,3.76337118E+03,-3.24054905E+03
38.8820948636,176.91713899999999,-181.078106641,-520.939894653,5.7164997932,256.518009425,0.17538962919763598,3.0577691978129E-46,1.1296223377395218E-026,3.59444401E+03,-4.86964804E+02,1.8953163E+03
37.3354789832,179.70776000000001,-178.424286892,291.426347142,19.6159300919,567.680712209,0.18347721672095510,8.2485719145726E-48,1.1702431665309738E-026,3.11996282E+03,1.30805802E+03,3.15932344E+03
37.441220887,179.64268700000000,-179.688809698,-240.603357636,12.2059848108,357.845150593,9.4862515866766348E-002,1.6077603934538E-46,1.6189621158612311E-026,3.54742018E+03,2.71850577E+03,-2.32650489E+03
38.6412459459,183.28170800000001,-181.706233682,-374.307054198,19.2676846677,645.044809882,0.18623754726030539,5.1775277013701E-48,1.2126163113721003E-026,2.91517671E+03,1.50081002E+03,3.16336129E+03
38.414928727,94.879838899999996,98.3753928226,112.307474506,6.22667400309,407.622441005,0.14267619708916790,1.5584007747414E-45,7.3460653267544797E-027,3.28058088E+03,1.07208087E+03,1.79265489E+03
38.2206887558,94.616090200000002,99.2630429853,115.641272195,7.2062401037,351.645476668,0.15009689349226704,1.9211811257705E-45,8.3581365893179715E-027,-3.84167697E+03,-2.77401425E+03,3.12244143E+03
37.2709930055,179.53185400000001,177.56290249,-483.795758094,19.3324981595,2090.71559874,0.15233721121966007,5.2436759273055E-49,1.3753866388108328E-026,4.08967733E+03,1.84585841E+03,3.6017086E+03
36.4518756968,92.222949799999995,96.6380209756,108.502118252,5.03744713586,433.551214649,8.4674301367956020E-002,1.0234817487935E-45,1.1061864725057547E-026,-3.77481608E+03,-2.7678404E+03,3.09833121E+03
39.5356562405,185.72256999999999,183.742019625,-491.696419962,11.2683507841,4099.94382536,9.7819696614691087E-002,5.5703724458523E-51,1.5894348153429149E-026,-4.02556668E+03,1.95536105E+03,2.88237987E+03
38.8477862417,183.84535700000001,-181.057571437,-381.149332279,7.35188446939,689.373721581,0.19585211308526893,1.5752815636032E-48,1.1331252060429993E-026,3.60887439E+03,3.63174702E+03,3.22580513E+03
38.6340758894,91.466567299999994,95.0178626059,106.306674735,6.44249216044,433.482840207,0.11743780068840071,8.7149442198952E-46,6.2779895217172425E-027,-3.76096515E+03,-2.81488904E+03,3.07296709E+03
36.1820096925,91.850208800000004,96.007253771,112.117956449,6.28356131412,358.619785644,0.12200390846282611,1.6539290283489E-45,9.6334815040190976E-027,3.63107113E+03,3.80258764E+03,-3.19912757E+03
38.9092954538,183.99368200000001,183.880338635,-302.89325369,43.1133749972,484.685453375,0.13858383837282898,1.693385069407E-46,1.6370978835772342E-026,3.19637754E+03,-3.74302274E+03,-3.55701593E+03
35.6510651069,90.914605699999996,94.7807715186,107.123808166,7.76651338934,380.918971301,0.12198660145657239,1.0881627690221E-45,6.9493460628362245E-027,-3.75856908E+03,-2.71535325E+03,3.12093491E+03
39.4613089296,96.279913899999997,99.6968683996,110.777049981,7.84044719889,387.122139592,7.6424897667106001E-002,8.4941885329671E-46,1.2471808677598639E-026,3.22444068E+03,1.16392437E+03,1.71760114E+03
35.0375609974,87.869921399999996,91.6159664947,104.76745103,8.74416348456,346.775191179,0.11801843404204415,1.5189964144737E-45,6.4591133131880902E-027,3.20857169E+03,1.09903654E+03,1.75261974E+03
36.848530574,91.674496800000000,95.0587998024,104.936664125,6.35408543996,456.202286219,9.4535795008838297E-002,6.2281158152512E-46,6.7756552362230933E-027,-3.83634384E+03,-2.85788595E+03,3.02425579E+03
39.4325730184,88.777910899999995,92.5646259301,107.049330392,6.68468865844,375.985535606,0.15406873440020674,1.8547561356542E-45,5.6546654047100899E-027,3.21520993E+03,1.23905324E+03,1.76408993E+03
36.7910865578,89.861513000000002,93.4849379257,107.075247149,7.22240367817,376.615819166,0.13720060360353215,1.6245693876895E-45,6.4140224471581152E-027,3.13814833E+03,1.0661856E+03,1.72253564E+03
39.2175226449,95.957831299999995,100.729992234,112.756169762,5.20882942035,412.053459836,6.8836930087684989E-002,9.9505700709521E-46,1.6322234786949381E-026,-3.78887976E+03,-2.74445527E+03,2.98219062E+03
37.907914917,86.491876099999999,91.159868678,105.151414244,6.31089438579,366.883160211,0.12948363291099388,1.6890759135865E-45,5.6061534010742744E-027,-3.86925995E+03,-2.82260548E+03,3.06647224E+03
36.2418845185,176.69313199999999,176.13412768,-352.834684411,33.4783706862,565.006305261,0.12974794750338850,8.0464153930131E-47,1.4140621749010416E-026,3.03529912E+03,-3.80998773E+03,-3.48388852E+03
37.4323791909,92.626284499999997,96.3100471044,106.373094895,5.14198078782,489.176021462,8.6226233795662466E-002,6.610348332579E-46,8.0672377737162479E-027,-3.85391402E+03,-2.87787467E+03,3.06673871E+03
36.7191971903,92.586242299999995,96.3063345463,108.038063597,7.42891143558,376.425707908,8.1385976923206260E-002,1.0307516198188E-45,1.1603246647014925E-026,3.31762537E+03,1.1039211E+03,1.77861638E+03
39.6949827833,96.591686999999993,100.420304968,114.044323859,7.99795034689,355.614903162,8.9160706499111703E-002,1.0483984564494E-45,1.3168636516718124E-026,3.59662729E+03,3.79263266E+03,-3.19953548E+03
39.8224542166,92.142055700000000,96.4264688463,107.497881367,9.82990715797,330.58577322,5.4273935449334461E-002,7.8201572976465E-46,1.8282898899103489E-026,-3.66266011E+03,-2.03311925E+03,-1.38933304E+03
39.1728758243,184.72828200000001,183.255542098,-274.327811408,36.4734592784,836.768992674,0.13343994797131903,1.7174902475468E-47,1.6374189918054678E-026,3.04259438E+03,3.13046924E+03,3.0415884E+03
38.1243491188,94.234034199999996,98.7715784895,116.182613846,8.0810034373,338.950779139,0.18142790562849592,2.2068089629211E-45,6.9679693229868274E-027,-3.76395828E+03,-2.81859566E+03,3.08251931E+03
37.6719969682,180.63071800000000,179.451363607,209.211889802,6.93415666091,1784.38047657,0.10157293207557271,3.9397483969946E-48,1.6290067999156930E-026,-3.47026889E+03,3.39165629E+03,-3.02727132E+03
